Column1,State,City,Latitude,Longitude,Name,Interest,Google review rating,Entrance Fee in INR
738,Odisha,Keonjhar,21.628933,84.7940911,Hadargarh reservoir,Natural Landscapes & Wildlife,3.9,10
739,Odisha,Keonjhar,21.3482992,85.5816847,Gundichaghagi waterfall,"Natural Landscapes & Wildlife, Adventure & Outdoor Activities",4.3,0
740,Odisha,Keonjhar,21.5024021,85.8221225,Sitabinji Fresco painting and rock inscription,Cultural & Heritage Sites,4.9,
741,Odisha,Keonjhar,21.632772,85.7692277,Sanaghagara Waterfall,"Natural Landscapes & Wildlife, Adventure & Outdoor Activities",4.3,0
742,Odisha,Balasore,21.5378777,85.5569556,Kshirachora Gopinatha Temple,Religious & Spiritual Pilgrimages,4.2,0
743,Odisha,Balasore,,86.8798117,Balaramgadi beach,"Natural Landscapes & Wildlife,Adventure & Outdoor Activities,  Sightseeing & Exploration",4.4,0
744,Odisha,Balasore,21.4092041,,Kuldiha Wildlife sanctuary,Natural Landscapes & Wildlife,4.9,40
745,Odisha,Balasore,21.4518786,86.7301665,Chandipur Beach,"Natural Landscapes & Wildlife, Adventure & Outdoor Activities",4.2,0
746,Tamil Nadu,Chennai,13.0499526,87.0406081,Marina Beach,"Natural Landscapes & Wildlife, Adventure & Outdoor Activities",3.9,0
747,Tamil Nadu,Chennai,12.6207821,80.2824026,Mahabalipuram,Cultural & Heritage Sites,4.8,0
748,Tamil Nadu,Chennai,12.8270232,80.1944915,Water activities at Muttukadu,Adventure & Outdoor Activities,4.6,130
749,Tamil Nadu,Chennai,13.0300355,80.240321,Queensland amusement park,"Adventure & Outdoor Activities, Sightseeing & Exploration",5,550
750,Tamil Nadu,Chennai,13.0398891,80.0276134,Pondy bazaar,Shopping & Markets,4,0
751,Tamil Nadu,Chennai,22.5455141,80.2368745,Birla Planetarium,"Arts, Science & Literature Attractions",4.8,45
752,Tamil Nadu,Chennai,13.0696912,88.3473163,National Art gallery,"Arts, Science & Literature Attractions",4.2,15
753,Tamil Nadu,Chennai,13.6041974,80.2561119,Ubbalamadugu falls,Natural Landscapes & Wildlife,4.4,0
754,Tamil Nadu,Chennai,13.0826802,79.84384101,Pulicat lake,Natural Landscapes & Wildlife,4.7,0
755,Tamil Nadu,Chennai,13.0826802,80.2707184,Barracuda bay(fishing),"Adventure & Outdoor Activities, Natural Landscapes & Wildlife",4.9,0
756,Tamil Nadu,Chennai,12.7870019,80.2707184,Scuba diving at Covelong beach,Adventure & Outdoor Activities,4.6,6000
757,Tamil Nadu,Chennai,12.7870019,80.2504447,Adventure sports at Covelong beach,Adventure & Outdoor Activities,4.9,2000
758,Tamil Nadu,Chennai,12.8797685,80.2504447,Arignar Anna Zoological park,Natural Landscapes & Wildlife,4.3,50
759,Tamil Nadu,Chennai,13.0038421,80.0808294,Dakshinachitra museum,Cultural & Heritage Sites,3.9,110
760,Tamil Nadu,Chennai,12.991932,80.2704729,MGR Film city,"	Arts, Science & Literature Attractions",4.7,600
762,Tamil Nadu,Madurai,13.0826802,80.2474329,Thiruparankundram temple,Religious & Spiritual Pilgrimages,4.1,27
763,Tamil Nadu,Madurai,9.8821748,80.2707184,Meghamalai,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.1,0
764,Tamil Nadu,Madurai,9.9395002,78.071976,Alagar Kovil temple,Religious & Spiritual Pilgrimages,3.8,10
765,Tamil Nadu,Madurai,9.9252007,78.1187073,Vaigai dam,Sightseeing & Exploration,4.1,0
766,Tamil Nadu,Madurai,10.0536633,78.1197754,Gandhi memorial museum,Cultural & Heritage Sites,3.9,0
767,Tamil Nadu,Madurai,9.9297856,77.5897123,Banana market,"Culinary & Food Experiences, Shopping & Markets",4,50
768,Tamil Nadu,Madurai,9.9211183,78.1381094,Jain caves,"Cultural & Heritage Sites, Sightseeing & Exploration",4.8,0
769,Tamil Nadu,Madurai,9.8780384,78.1243023, Thirumalai Nayak palace,Cultural & Heritage Sites,4.9,200
770,Tamil Nadu,Madurai,9.9150904,78.0672102,St. Mary's cathedral,Religious & Spiritual Pilgrimages,4.9,10
771,Tamil Nadu,Madurai,9.9126199,78.1237483,Shopping at Puthu Mandapam,Shopping & Markets,4,0
772,Tamil Nadu,Madurai,9.9201457,78.1253966,Meenakshi Amman Temple,Religious & Spiritual Pilgrimages,3.9,0
773,Tamil Nadu,Rameswaram,9.9195045,78.1212534,Sea world aquarium,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.7,0
774,Tamil Nadu,Rameswaram,9.2875837,78.1193418,Rameswaram lighthouse,Sightseeing & Exploration,4.1,0
775,Tamil Nadu,Rameswaram,9.3175826,79.3129488,Kalam national memorial,Cultural & Heritage Sites,4.7,10
776,Tamil Nadu,Rameswaram,9.2881317,79.3306887,Water bird Sanctuary,Natural Landscapes & Wildlife,4.2,0
777,Tamil Nadu,Rameswaram,9.2875837,79.2709097,Adam's bridge,Cultural & Heritage Sites,2,0
778,Tamil Nadu,Rameswaram,9.0864914,79.3129488,Ariyaman beach,Adventure & Outdoor Activities,4.5,0
779,Tamil Nadu,Rameswaram,9.2968404,79.5685186,Agni teertham sacred bath,Religious & Spiritual Pilgrimages,4.8,0
780,Tamil Nadu,Rameswaram,9.2886164,79.0680317,Kothandaramaswamy Temple,Religious & Spiritual Pilgrimages,4,0
781,Tamil Nadu,Rameswaram,9.2331475,79.3213819,Ramanathaswamy Temple,Religious & Spiritual Pilgrimages,3.9,0
782,Tamil Nadu,Kanyakumari,9.2881136,79.3480474,Vivekananda Rock Memorial,Cultural & Heritage Sites,4.6,0
783,Tamil Nadu,Kanyakumari,8.0778853,79.3173919,Thiruvalluvar Statue,Cultural & Heritage Sites,4.6,20
784,Tamil Nadu,Kanyakumari,8.0778074,77.5558698,Padmanabhapuram palace,Cultural & Heritage Sites,4.1,10
785,Tamil Nadu,Kanyakumari,8.2507431,77.5540357,Triveni Sangam,Cultural & Heritage Sites,4.7,0
786,Tamil Nadu,Kanyakumari,8.0780746,77.3266987,Sannathi Street shopping,Shopping & Markets,3.9,0
787,Tamil Nadu,Kanyakumari,8.0809502,77.5508165,Courtallam falls,Natural Landscapes & Wildlife,4.8,0
788,Tamil Nadu,Kanyakumari,8.9341102,77.5508198,Vattakottai fort,Cultural & Heritage Sites,4.6,40
789,Tamil Nadu,Kanyakumari,8.125627,77.277938,St.Xavier Church,Religious & Spiritual Pilgrimages,4.2,0
790,Tamil Nadu,Kanyakumari,8.1748264,77.564996,Kumari Amman temple,Religious & Spiritual Pilgrimages,4.6,0
791,Tamil Nadu,Kanyakumari,8.0793037,77.4385005,Ooty Lake,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.7,0
792,Tamil Nadu,Coimbatore,11.4102038,77.5509774,Marudamalai Temple,Religious & Spiritual Pilgrimages,4.7,0
793,Tamil Nadu,Coimbatore,11.046568,76.6950324,Trek to Dhoni hills,Adventure & Outdoor Activities,4.5,0
794,Tamil Nadu,Coimbatore,11.0168445,76.8517068,Trek to Perumal peak,Adventure & Outdoor Activities,4.7,0
795,Tamil Nadu,Coimbatore,11.0168445,76.9558321,Trek to Thalaiyar falls,Adventure & Outdoor Activities,4.3,0
796,Tamil Nadu,Coimbatore,11.0168445,76.9558321,Black Thunder amusement park,Adventure & Outdoor Activities,4.6,0
797,Tamil Nadu,Coimbatore,11.3264548,76.9558321,Brookefields mall,Shopping & Markets,4.4,65
798,Tamil Nadu,Coimbatore,11.0092555,76.9127039,Adiyogi Shiva Statue ,Religious & Spiritual Pilgrimages,4.7,0
799,Tamil Nadu,Coimbatore,10.9724897,76.9590555,Racing events at Chettipalayam,Adventure & Outdoor Activities,4.4,10
800,Tamil Nadu,Coimbatore,10.9132206,76.7404437,GeDee Car museum tour,"Arts, Science & Literature Attractions, Cultural & Heritage Sites",4.5,0
801,Tamil Nadu,Coimbatore,11.0066289,77.036902,Textile museum tour ,"Arts, Science & Literature Attractions",4.7,0
802,Tamil Nadu,Coimbatore,11.0347344,76.9779209,Anamalai Wildlife Sanctuary,Natural Landscapes & Wildlife,4.7,0
803,Tamil Nadu,Coimbatore,10.4059862,77.0324697,Valankulam lake,Sightseeing & Exploration,4.5,0
804,Tamil Nadu,Coimbatore,10.991694,77.1294933,Velliangiri hills,Adventure & Outdoor Activities,4.6,40
805,Tamil Nadu,Coimbatore,10.983279,76.972167,TNAU Botanical gardens,Sightseeing & Exploration,4.5,60
806,Tamil Nadu,Coimbatore,11.0147932,76.6926714,Nilgiri Biosphere Nature Park ,Natural Landscapes & Wildlife,4.6,0
807,Tamil Nadu,Coimbatore,11.02638,76.9315362,Maryoor hilly getaway,Sightseeing & Exploration,4.1,20
808,Tamil Nadu,Kodaikanal,11.0168445,77.0032888,Kodaikanal Lake,Sightseeing & Exploration,3.8,20
809,Tamil Nadu,Kodaikanal,10.2343586,76.9558321,Night Safari,Adventure & Outdoor Activities,4.3,10
810,Tamil Nadu,Kodaikanal,10.2391086,77.4863295,Stroll at Coaker's Walk,Sightseeing & Exploration,4.3,20
811,Tamil Nadu,Kodaikanal,10.2300175,77.4977456,Dolphin's Nose,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.6,20
812,Tamil Nadu,Kodaikanal,10.2166621,77.4937172,Caps valley viewpoint,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.7,50
813,Tamil Nadu,Kodaikanal,10.1807628,77.4863964,Bear Shola falls,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.6,10
814,Tamil Nadu,Kodaikanal,10.2396614,77.4175698,Bryant park,Sightseeing & Exploration,4.8,50
815,Tamil Nadu,Kodaikanal,10.2310165,77.4785336,Berijam lake,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.7,0
816,Tamil Nadu,Kodaikanal,10.1841444,77.4918904,Guna caves,Adventure & Outdoor Activities,4.5,0
817,Tamil Nadu,Kodaikanal,10.2103444,77.3959592,La Saleth Church,Religious & Spiritual Pilgrimages,4.6,0
818,Tamil Nadu,Kodaikanal,10.2235459,77.4617799,Hike to Pillars of Nature,Adventure & Outdoor Activities,4.5,650
819,Tamil Nadu,Thanjavur,10.2391086,77.4854759,Brihadeeswarar Temple,Religious & Spiritual Pilgrimages,4.1,0
820,Tamil Nadu,Thanjavur,10.7826954,77.4977456,Gangaikonda Cholapuram,Cultural & Heritage Sites,4.7,0
821,Tamil Nadu,Thanjavur,11.2075881,79.1314587,Shiva Ganga Garden ,Sightseeing & Exploration,4.7,0
822,Tamil Nadu,Thanjavur,10.1841413,79.4513858,Vijaynagar fort,Cultural & Heritage Sites,4.6,500
823,Tamil Nadu,Thanjavur,10.7929397,79.1961043,Thanjavur Royal Palace and Art Gallery,Cultural & Heritage Sites,4.5,0
824,Tamil Nadu,Mahabalipuram,12.6164515,79.1376311,Shore Temple,Religious & Spiritual Pilgrimages,4.4,500
825,Tamil Nadu,Mahabalipuram,12.608893,80.189613,Pancha Ratha,Cultural & Heritage Sites,4.7,0
826,Tamil Nadu,Mahabalipuram,11.1271225,78.6568942,Krishna's Chunk,Sightseeing & Exploration,4.5,10
827,Tamil Nadu,Mahabalipuram,12.6179495,80.1927029,Arjuna's Penance,Sightseeing & Exploration,4.5,0
828,Tamil Nadu,Mahabalipuram,12.6094039,80.1876212,India Seashell Museum,Cultural & Heritage Sites,4.5,20
829,Tamil Nadu,Mahabalipuram,11.1271225,78.6568942,Crocodile farm,Sightseeing & Exploration,4.6,0
830,Tamil Nadu,Mahabalipuram,11.1271225,78.6568942,Cavern Temples,"	Religious & Spiritual Pilgrimages",4.7,0
831,Tamil Nadu,Yercaud,11.7841423,78.2102296,Yercaud Lake,Sightseeing & Exploration,4.5,0
832,Tamil Nadu,Yercaud,11.7776437,78.2208538,Grange Treetop Adventure,Adventure & Outdoor Activities,4.1,0
833,Tamil Nadu,Yercaud,11.7865552,78.2036325,The Oak trails,Adventure & Outdoor Activities,4.5,200
834,Andhra Pradesh,Vijayawada,16.5154055,80.605864,Kanaka Durga Temple,Religious & Spiritual Pilgrimages,4.7,30
835,Andhra Pradesh,Vijayawada,16.4971412,80.5821896,Undavalli caves,Sightseeing & Exploration,4.8,0
836,Andhra Pradesh,Vijayawada,16.523107,80.5730084,Bhavani island,Adventure & Outdoor Activities,4.5,0
837,Andhra Pradesh,Vijayawada,16.6254258,80.5306487,Kondapalli Fort,Sightseeing & Exploration,4.4,250
838,Andhra Pradesh,Vijayawada,16.5107307,80.6265836,Shopping at Besant road,Shopping & Markets,4.5,0
839,Andhra Pradesh,Vijayawada,16.5076521,80.6277072,Bapu museum,"Arts, Science & Literature Attractions",4.6,0
840,Andhra Pradesh,Vijayawada,16.5059513,80.6451779,Mogalarajapuram caves,Sightseeing & Exploration,4.7,0
841,Andhra Pradesh,Vijayawada,15.9128998,79.7399875,Shopping at Kalanikethan ,Shopping & Markets,4.6,0
842,Andhra Pradesh,Visakhapatnam,13.8039436,77.6077197,Lepakshi Handicrafts Emporium,Shopping & Markets,4.7,0
843,Andhra Pradesh,Visakhapatnam,17.7090249,83.297086,Old Book market by Purna Market,Shopping & Markets,4.3,30
844,Andhra Pradesh,Visakhapatnam,15.9128998,79.7399875,CMR Shopping Mall,Shopping & Markets,4.7,0
845,Andhra Pradesh,Visakhapatnam,17.7825201,83.3851154,Rishikonda Beach,"Adventure & Outdoor Activities, Natural Landscapes & Wildlife",4.4,10
846,Andhra Pradesh,Visakhapatnam,17.7492105,83.3418016,Kailasagiri,"Adventure & Outdoor Activities, Natural Landscapes & Wildlife",4.4,1100
847,Andhra Pradesh,Visakhapatnam,15.9128998,79.7399875,Submarine Museum,Sightseeing & Exploration,4.6,0
848,Andhra Pradesh,Visakhapatnam,18.2806929,83.0396992,Borra Caves,"Adventure & Outdoor Activities, Natural Landscapes & Wildlife",4.7,0
849,Andhra Pradesh,Visakhapatnam,15.9128998,79.7399875,War Memorial,Adventure & Outdoor Activities,4.8,0
850,Andhra Pradesh,Visakhapatnam,17.765657,83.3488338,Indira Gandhi Zoological Park,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.6,0
851,Andhra Pradesh,Visakhapatnam,15.9128998,79.7399875,Matsyadarshini Aquarium,Sightseeing & Exploration,4.5,0
852,Andhra Pradesh,Visakhapatnam,17.7205813,83.3345285,Visakha Museum,"Arts, Science & Literature Attractions, Sightseeing & Exploration",4.7,0
853,Andhra Pradesh,Srisailam,15.9128998,79.7399875,Mallikarjuna Swamy Temple,Religious & Spiritual Pilgrimages,4.5,10
854,Andhra Pradesh,Srisailam,16.0737457,78.8726842,Srisailam Wildlife sanctuary,Natural Landscapes & Wildlife,4.4,0
855,Andhra Pradesh,Srisailam,16.0694755,78.8714984,Chenchu Lakshmi Tribal Museum,Cultural & Heritage Sites,4.7,0
856,Andhra Pradesh,Srisailam,15.9128998,79.7399875,Mallela Theertham,Natural Landscapes & Wildlife,4.4,50
857,Andhra Pradesh,Kurnool,15.1025794,78.1115072,Belum Caves,Natural Landscapes & Wildlife,4.6,0
858,Andhra Pradesh,Kurnool,15.7389773,78.3650976,Rollapadu wildlife sanctuary,Natural Landscapes & Wildlife,4.3,0
859,Andhra Pradesh,Kurnool,15.6928965,78.1521842,Oravakallu rock garden,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.2,0
860,Andhra Pradesh,Kurnool,15.4707317,78.6254084,Mahanandi village,Sightseeing & Exploration,4.6,20
861,Andhra Pradesh,Kurnool,15.8323892,78.0544946,Kurnool fort,Cultural & Heritage Sites,4.7,10
862,Andhra Pradesh,Kurnool,15.1337667,78.6741657,Ahobilam temple,Religious & Spiritual Pilgrimages,4.8,0
863,Sikkim,Gangtok,27.3865684,88.8308731,Nathula Pass,"Sightseeing & Exploration, Natural Landscapes & Wildlife",3,0
864,Sikkim,Gangtok,27.3313512,88.6138113,Cable Ride at Gangtok,Adventure & Outdoor Activities,4,40
865,Sikkim,Gangtok,27.466667,88.15,"Yak safari , Dzongri",Adventure & Outdoor Activities,4,200
866,Sikkim,Gangtok,27.3516407,88.3239309,Mountain biking treks,Adventure & Outdoor Activities,4.2,700
867,Sikkim,Gangtok,27.3516407,88.3239309,River rafting,Adventure & Outdoor Activities,4.8,550
868,Sikkim,Gangtok,27.3481118,88.5957415,Paragliding in Baliman Dara,Adventure & Outdoor Activities,4.5,1000
869,Sikkim,Gangtok,27.3253821,88.61189,Explore M.G.Marg city centre,Sightseeing & Exploration,4.8,0
870,Sikkim,Gangtok,27.3706406,88.616133,Sunrise at Tashi view point,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.4,0
871,Sikkim,Gangtok,27.3516407,88.3239309,Shopping at Lal Bazaar,Shopping & Markets,4.6,0
872,Sikkim,Gangtok,27.3261111,88.6147222,Tsuk La Khang Monastery,Religious & Spiritual Pilgrimages,4.7,0
873,Sikkim,Gangtok,27.3478348,88.628696,Hanuman Tok,Religious & Spiritual Pilgrimages,4.3,0
874,Sikkim,Gangtok,27.44375253,88.60777208,Seven Sisters waterfall,Natural Landscapes & Wildlife,4.4,0
875,Sikkim,Gangtok,27.3059105,88.5362892,Rumtek monastery,Religious & Spiritual Pilgrimages,4.2,30
876,Sikkim,Gangtok,27.3741667,88.7619444,Tsongmo lake ,Natural Landscapes & Wildlife,4.2,0
877,Sikkim,Gangtok,27.8012861,88.7695197,Shingba Rhododendron sanctuary,Natural Landscapes & Wildlife,3.8,0
878,Sikkim,Gangtok,27.6672446,88.3245556,Khangchendzonga biosphere reserve,Natural Landscapes & Wildlife,3.2,0
879,Sikkim,Gangtok,27.6525132,88.8128996,Skiing by Mt Katao,Adventure & Outdoor Activities,4,1000
880,Sikkim,Gangtok,27.3507643,88.6032316,Banjkhari falls,Natural Landscapes & Wildlife,4,0
881,Sikkim,Gangtok,27.3567013,88.6300149,Himalayan Zoological park,Natural Landscapes & Wildlife,4,70
882,Sikkim,Pelling,27.303354,88.253716,Pemayangtse Monastery,Cultural & Heritage Sites,4.8,0
883,Sikkim,Pelling,27.3586875,88.1988125,Kanchenjunga waterfalls and national park,Natural Landscapes & Wildlife,4.8,0
884,Sikkim,Pelling,27.301403,88.2566223,Rabdentse Ruins,Cultural & Heritage Sites,5,0
885,Sikkim,Pelling,27.243277,88.2708571,Rinchenpong bazaar,Shopping & Markets,4.3,0
886,Sikkim,Pelling,27.3007124,88.2358993,Rural Artisan Marketing Centre,Shopping & Markets,4.3,0
887,Sikkim,Pelling,27.3158029,88.1898361,Sewaro Rock garden,Natural Landscapes & Wildlife,5,20
888,Sikkim,Pelling,27.2604072,88.1129982,Singshore suspension bridge,"Adventure & Outdoor Activities,Sightseeing & Exploration",4.7,0
889,Sikkim,Pelling,27.2969309,88.2195178,Pelling Skywalk,"Adventure & Outdoor Activities,Sightseeing & Exploration",4.4,20
890,Sikkim,Pelling,27.0593562,88.4694535,Kalimpong,,4.5,0
891,Sikkim,Namchi,27.3516407,88.3239309,Char Dham,Religious & Spiritual Pilgrimages,4.8,0
892,Sikkim,Namchi,27.3516407,88.3239309, Tendong Hill & Biodiversity park,Natural Landscapes & Wildlife,5,0
893,Sikkim,Namchi,27.3516407,88.3239309,Doling Gompa ,Religious & Spiritual Pilgrimages,4.5,0
894,Sikkim,Namchi,27.1732407,88.3706278,Ngadak monastery,Religious & Spiritual Pilgrimages,4.7,0
895,Sikkim,Namchi,27.3239572,88.3799727,Maenam Wildlife sanctuary,Natural Landscapes & Wildlife,4.7,400
896,Sikkim,Namchi,27.1799743,88.3796775,Samdruptse Hill,Religious & Spiritual Pilgrimages,3.9,0
897,Sikkim,Ravangla,27.3143623,88.3632705,Buddha Park,"Arts, Science & Literature Attractions",3.8,0
898,Sikkim,Ravangla,27.327015,88.355095,Ralang monastery,Religious & Spiritual Pilgrimages,3.7,0
899,Sikkim,Ravangla,27.3516407,88.3239309,Doling Gompa ,Religious & Spiritual Pilgrimages,34,0
900,Sikkim,Ravangla,27.3516407,88.3239309,Kheunpheling Carpet centre,Shopping & Markets,4.3,500
901,Sikkim,Ravangla,27.3516407,88.3239309,Rayong sunrise point,Sightseeing & Exploration,4.1,0
902,Sikkim,Ravangla,27.3657693,88.3278092,Borong Hot springs,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4,20
903,Sikkim,Ravangla,27.2398,88.427643,Temi tea garden,Sightseeing & Exploration,4,60
904,Sikkim,Ravangla,27.3516407,88.3239309,Maenam hill,"Natural Landscapes & Wildlife, Adventure & Outdoor Activities, Sightseeing & Exploration",4,0
905,Assam,Guwahati,26.1664108,91.7055031,Kamakhya Temple,Religious & Spiritual Pilgrimages,4.9,0
906,Assam,Guwahati,26.2006043,92.9375739,Kalakshetra theatre and artifact museum,"Arts, Science & Literature Attractions",4.8,75
907,Assam,Guwahati,26.185175,91.7520769,Assam state museum,Cultural & Heritage Sites,4.7,20
908,Assam,Guwahati,26.1914,91.7519611,Guwahati planetarium,"Arts, Science & Literature Attractions",4.8,100
909,Assam,Guwahati,26.2006043,92.9375739,Sunset cruise by river Brahmaputra,Sightseeing & Exploration,3.8,0
910,Assam,Guwahati,26.2307847,92.0550609,Pobitora wildlife sanctuary,Natural Landscapes & Wildlife,4,0
911,Assam,Guwahati,26.1176941,91.6493532,Bird watching by Deepor Beel lake,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4,0
912,Assam,Guwahati,26.1635189,91.7807253,Assam State Zoo,Natural Landscapes & Wildlife,4,0
913,Assam,Guwahati,26.1664108,91.7055031,Kamakhya Temple,Religious & Spiritual Pilgrimages,4.7,0
914,Assam,Guwahati,26.1830738,91.7404977,Fancy Bazaar,Shopping & Markets,4.7,0
915,Assam,Guwahati,26.8101743,91.2394832,Manas National Park,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.2,0
916,Assam,Guwahati,26.1964922,91.7449079,Umananda Island,Natural Landscapes & Wildlife,4.5,0
917,Assam,Kaziranga,27.0016172,94.2242981,Majuli river island,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.6,0
918,Assam,Kaziranga,26.2006043,92.9375739,Orchid national park,Natural Landscapes & Wildlife,4.7,0
919,Assam,Kaziranga,26.6445044,93.3524858,Kaziranga National Park,Natural Landscapes & Wildlife,4.3,900
920,Arunachal Pradesh,Tawang,28.2179994,94.7277528,Jaswant Garh war memorial,Cultural & Heritage Sites,3.8,0
921,Arunachal Pradesh,Tawang,28.2179994,94.7277528,Madhuri lake,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.3,0
922,Arunachal Pradesh,Tawang,28.2179994,94.7277528,Shonga Tser Lake,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.5,0
923,Arunachal Pradesh,Tawang,28.2179994,94.7277528,Nuranang waterfalls,"Natural Landscapes & Wildlife, Adventure & Outdoor Activities, Sightseeing & Exploration",4.8,0
924,Arunachal Pradesh,Tawang,28.2179994,94.7277528,Tibetan Settlement market,"Cultural & Heritage Sites, Shopping & Markets",4,0
925,Arunachal Pradesh,Tawang,28.2179994,94.7277528,Sela pass,"Adventure & Outdoor Activities, Sightseeing & Exploration",4,0
926,Arunachal Pradesh,Tawang,28.2179994,94.7277528,Gorichen Peak hike,Adventure & Outdoor Activities,3.9,0
927,Arunachal Pradesh,Tawang,28.2179994,94.7277528,Taktsang Gompa monastery,Religious & Spiritual Pilgrimages,3.8,0
928,Arunachal Pradesh,Tawang,27.5867261,91.8577194,Tawang Monastery,"Cultural & Heritage Sites, Religious & Spiritual Pilgrimages",4.54,0
929,Tripura,Agartala,23.5638643,91.6760691,Raima valley ,Natural Landscapes & Wildlife,4.9,0
930,Tripura,Agartala,23.5638643,91.6760691,Buddha temple,Religious & Spiritual Pilgrimages,4.8,0
931,Tripura,Agartala,23.5064408,91.3150341,Neermahal,Cultural & Heritage Sites,3.8,0
932,Tripura,Agartala,23.5638643,91.6760691,Gondacherra wildlife sanctuary,Natural Landscapes & Wildlife,4.9,500
933,Tripura,Agartala,23.8376106,91.2817995,Ummaneshwar temple,Religious & Spiritual Pilgrimages,4.7,0
934,Tripura,Agartala,23.5638643,91.6760691,Chittagong hills,Natural Landscapes & Wildlife,4.3,0
935,Tripura,Agartala,23.6148176,91.3276422,Sepahijala wildlife sanctuary,Natural Landscapes & Wildlife,4.9,300
936,Tripura,Agartala,23.8373503,91.2827128,Ujjayanta Palace,Cultural & Heritage Sites,4.7,40
937,Nagaland,Kohima,25.5975011,94.0666664,Mt Japfu,Natural Landscapes & Wildlife,4.9,0
938,Nagaland,Kohima,26.1584354,94.5624426,Naga keeda bazaar,Shopping & Markets,3.9,0
939,Nagaland,Kohima,25.8455682,94.1769749,Touphema village ,Cultural & Heritage Sites,4,0
940,Nagaland,Kohima,25.6751129,94.1085998,Camping by Kohima mountains,Adventure & Outdoor Activities,4,0
941,Nagaland,Kohima,25.5496528,93.5205641,Ntangki national park,Natural Landscapes & Wildlife,4.8,0
942,Meghalaya,Cherrapunji,25.1840249,92.0248701,Dawki lake,Sightseeing & Exploration,4.6,750
943,Meghalaya,Cherrapunji,25.2167071,91.7240776,Thangkharang park,Sightseeing & Exploration,4.9,0
944,Meghalaya,Cherrapunji,25.411798,91.79084,Mawkdok Dympep valley,Sightseeing & Exploration,4.7,0
945,Meghalaya,Cherrapunji,25.2445707,91.7240877,Mawsmai cave-Longest cave systems in India,Sightseeing & Exploration,4,0
946,Meghalaya,Cherrapunji,25.2017637,91.9160305,Mawlynnong village,"Cultural & Heritage Sites, Sightseeing & Exploration	",4.8,0
947,Meghalaya,Cherrapunji,25.2457155,91.7375719,Mawsmai Eco park and falls,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.3,0
948,Meghalaya,Cherrapunji,25.2539985,91.7130622,Mawmluh caves,Sightseeing & Exploration,4,0
949,Meghalaya,Cherrapunji,25.2754719,91.68616774,Nohkalikai watterfalls,Sightseeing & Exploration,4.6,0
950,Meghalaya,Cherrapunji,25.4670308,91.366216,Living Root Bridge,Natural Landscapes & Wildlife,4.9,0
951,Chhattisgarh,Bastar,19.2071733,81.7000604,Chitrakote Falls,Natural Landscapes & Wildlife,4.9,0
952,Chhattisgarh,Bastar,18.9139499,81.8651088,Tirathgarh waterfalls,Natural Landscapes & Wildlife,4,0
953,Chhattisgarh,Bastar,18.77866,81.9971108,Kanger Ghati national park,Natural Landscapes & Wildlife,4,250
954,Chhattisgarh,Bastar,18.9066382,81.9050496,Kotumsar caves,Natural Landscapes & Wildlife,3,0
955,Chhattisgarh,Bastar,21.2786567,81.8661442,Anthropological museum ,"Arts, Science & Literature Attractions",3.8,0
956,Chhattisgarh,Raipur,21.275629,81.687617,Ambuja City Center mall,Shopping & Markets,4.5,0
957,Chhattisgarh,Raipur,21.2409292,81.6841555,Magneto mall,Shopping & Markets,4.5,0
958,Chhattisgarh,Raipur,20.8280625,82.0598125,Ghatarani waterfalls,Natural Landscapes & Wildlife,4.9,0
959,Chhattisgarh,Raipur,20.7958875,82.0298481,Jatmai Temple,Religious & Spiritual Pilgrimages,4.7,0
960,Jharkhand,Deoghar,24.4927645,86.7005212,Baba Baidyanath Temple,Religious & Spiritual Pilgrimages,4.4,0
961,Jharkhand,Deoghar,24.4775623,86.7083557,Naulakha temple,Religious & Spiritual Pilgrimages,4.8,0
962,Jharkhand,Deoghar,24.4983333,86.8369444,Trikut hill,Religious & Spiritual Pilgrimages,4.6,0
963,Jharkhand,Ranchi,23.3754286,85.31075,Pahari Mandir,Religious & Spiritual Pilgrimages,4.5,0
964,Jharkhand,Ranchi,23.2547338,85.3468934,Biodiversity park,Natural Landscapes & Wildlife,4.9,70
965,Jharkhand,Ranchi,23.4038472,85.3129755,Rock garden,Natural Landscapes & Wildlife,4.8,50
966,Jharkhand,Ranchi,23.5755504,85.2741613,Patratu valley,Natural Landscapes & Wildlife,4.43.9,0
